43.912,-32.327,38.922,67.083
43.928,-32.235,38.929,67.05
43.945,-32.143,38.936,67.017
43.961,-32.051,38.944,66.984
43.978,-31.959,38.951,66.951
43.994,-31.867,38.958,66.918
44.011,-31.774,38.965,66.885
44.027,-31.682,38.973,66.852
44.044,-31.59,38.98,66.819
44.06,-31.498,38.987,66.786
44.077,-31.406,38.995,66.753
44.093,-31.314,39.002,66.72
44.11,-31.222,39.009,66.687
44.126,-31.13,39.016,66.654
44.143,-31.038,39.024,66.622
44.159,-30.946,39.031,66.589
44.176,-30.854,39.038,66.556
44.192,-30.762,39.045,66.523
44.209,-30.67,39.053,66.49
44.225,-30.577,39.06,66.457
44.213,-30.523,39.053,66.421
44.201,-30.468,39.046,66.386
44.189,-30.414,39.04,66.35
44.177,-30.359,39.033,66.314
44.165,-30.305,39.026,66.279
44.153,-30.25,39.019,66.243
44.141,-30.195,39.013,66.207
44.129,-30.141,39.006,66.172
44.117,-30.086,38.999,66.136
44.105,-30.032,38.992,66.1
44.093,-29.977,38.985,66.065
44.081,-29.923,38.979,66.029
44.069,-29.868,38.972,65.993
44.057,-29.813,38.965,65.958
44.045,-29.759,38.958,65.922
44.033,-29.704,38.952,65.886
44.021,-29.65,38.945,65.851
44.009,-29.595,38.938,65.815
43.997,-29.541,38.931,65.78
43.985,-29.486,38.925,65.744
43.973,-29.431,38.918,65.708
43.961,-29.377,38.911,65.673
43.949,-29.322,38.904,65.637
43.937,-29.268,38.897,65.601
43.925,-29.213,38.891,65.566
43.913,-29.159,38.884,65.53
43.901,-29.104,38.877,65.494
43.889,-29.049,38.87,65.459
43.877,-28.995,38.864,65.423
43.865,-28.94,38.857,65.387
43.853,-28.886,38.85,65.352
43.841,-28.831,38.843,65.316
43.829,-28.777,38.836,65.28
43.817,-28.722,38.83,65.245
43.805,-28.667,38.823,65.209
43.793,-28.613,38.816,65.173
43.781,-28.558,38.809,65.138
43.769,-28.504,38.803,65.102
43.757,-28.449,38.796,65.067
43.745,-28.394,38.789,65.031
43.733,-28.34,38.782,64.995
43.721,-28.285,38.775,64.96
43.709,-28.231,38.769,64.924
43.697,-28.176,38.762,64.888
43.685,-28.122,38.755,64.853
43.673,-28.067,38.748,64.817
43.661,-28.012,38.742,64.781
43.649,-27.958,38.735,64.746
43.637,-27.903,38.728,64.71
43.625,-27.849,38.721,64.674
43.613,-27.794,38.714,64.639
43.601,-27.74,38.708,64.603
43.589,-27.685,38.701,64.567
43.577,-27.63,38.694,64.532
43.565,-27.576,38.687,64.496
43.553,-27.521,38.681,64.46
43.541,-27.467,38.674,64.425
43.529,-27.412,38.667,64.389
43.517,-27.358,38.66,64.353
43.505,-27.303,38.654,64.318
43.493,-27.248,38.647,64.282
43.481,-27.194,38.64,64.247
43.469,-27.139,38.633,64.211
43.457,-27.085,38.626,64.175
43.445,-27.03,38.62,64.14
43.433,-26.976,38.613,64.104
43.421,-26.921,38.606,64.068
43.409,-26.866,38.599,64.033
43.397,-26.812,38.593,63.997
43.385,-26.757,38.586,63.961
43.373,-26.703,38.579,63.926
43.361,-26.648,38.572,63.89
43.349,-26.594,38.565,63.854
43.337,-26.539,38.559,63.819
43.325,-26.484,38.552,63.783
43.313,-26.43,38.545,63.747
43.301,-26.375,38.538,63.712
43.289,-26.321,38.532,63.676
43.277,-26.266,38.525,63.64
43.265,-26.212,38.518,63.605
43.253,-26.157,38.511,63.569
43.241,-26.102,38.504,63.534
43.229,-26.048,38.498,63.498
43.217,-25.993,38.491,63.462
43.205,-25.939,38.484,63.427
43.193,-25.884,38.477,63.391
43.181,-25.829,38.471,63.355
43.169,-25.775,38.464,63.32
43.157,-25.72,38.457,63.284
43.145,-25.666,38.45,63.248
43.133,-25.611,38.443,63.213
43.121,-25.557,38.437,63.177
43.109,-25.502,38.43,63.141
43.097,-25.447,38.423,63.106
43.085,-25.393,38.416,63.07
43.073,-25.338,38.41,63.034
43.061,-25.284,38.403,62.999
43.049,-25.229,38.396,62.963
43.037,-25.175,38.389,62.927
43.025,-25.12,38.383,62.892
43.023,-25.182,38.351,62.9
43.021,-25.245,38.319,62.908
43.019,-25.307,38.288,62.916
43.017,-25.37,38.256,62.925
43.015,-25.432,38.224,62.933
43.013,-25.495,38.193,62.941
43.012,-25.557,38.161,62.949
43.01,-25.62,38.129,62.957
43.008,-25.682,38.098,62.965
43.006,-25.744,38.066,62.974
43.004,-25.807,38.035,62.982
43.002,-25.869,38.003,62.99
43,-25.932,37.971,62.998
42.998,-25.994,37.94,63.006
42.996,-26.057,37.908,63.014
42.994,-26.119,37.877,63.023
42.992,-26.182,37.845,63.031
42.99,-26.244,37.813,63.039
42.988,-26.307,37.782,63.047
42.986,-26.369,37.75,63.055
42.985,-26.431,37.718,63.063
42.983,-26.494,37.687,63.072
42.981,-26.556,37.655,63.08
42.979,-26.619,37.624,63.088
42.977,-26.681,37.592,63.096
42.975,-26.744,37.56,63.104
42.973,-26.806,37.529,63.112
42.971,-26.869,37.497,63.121
42.969,-26.931,37.465,63.129
42.967,-26.994,37.434,63.137
42.965,-27.056,37.402,63.145
42.963,-27.118,37.371,63.153
42.961,-27.181,37.339,63.161
42.96,-27.243,37.307,63.17
42.958,-27.306,37.276,63.178
42.956,-27.368,37.244,63.186
42.954,-27.431,37.212,63.194
42.952,-27.493,37.181,63.202
42.95,-27.556,37.149,63.211
42.948,-27.618,37.118,63.219
42.946,-27.68,37.086,63.227
42.944,-27.743,37.054,63.235
42.942,-27.805,37.023,63.243
42.94,-27.868,36.991,63.251
42.938,-27.93,36.959,63.26
42.936,-27.993,36.928,63.268
42.935,-28.055,36.896,63.276
42.933,-28.118,36.865,63.284
42.931,-28.18,36.833,63.292
42.929,-28.243,36.801,63.3
42.927,-28.305,36.77,63.309
42.925,-28.367,36.738,63.317
42.923,-28.43,36.706,63.325
42.921,-28.492,36.675,63.333
42.919,-28.555,36.643,63.341
42.917,-28.617,36.611,63.349
42.915,-28.68,36.58,63.358
42.913,-28.742,36.548,63.366
42.911,-28.805,36.517,63.374
42.909,-28.867,36.485,63.382
42.908,-28.929,36.453,63.39
42.906,-28.992,36.422,63.398
42.904,-29.054,36.39,63.407
42.902,-29.117,36.358,63.415
42.9,-29.179,36.327,63.423
42.898,-29.242,36.295,63.431
42.896,-29.304,36.264,63.439
42.894,-29.367,36.232,63.447
42.892,-29.429,36.2,63.456
42.89,-29.492,36.169,63.464
42.888,-29.554,36.137,63.472
42.886,-29.616,36.105,63.48
42.884,-29.679,36.074,63.488
42.883,-29.741,36.042,63.497
42.881,-29.804,36.011,63.505
42.879,-29.866,35.979,63.513
42.877,-29.929,35.947,63.521
42.875,-29.991,35.916,63.529
42.873,-30.054,35.884,63.537
42.871,-30.116,35.852,63.546
42.869,-30.178,35.821,63.554
42.867,-30.241,35.789,63.562
42.865,-30.303,35.758,63.57
42.863,-30.366,35.726,63.578
42.861,-30.428,35.694,63.586
42.859,-30.491,35.663,63.595
42.858,-30.553,35.631,63.603
42.856,-30.616,35.599,63.611
42.854,-30.678,35.568,63.619
42.852,-30.741,35.536,63.627
42.85,-30.803,35.505,63.635
42.848,-30.865,35.473,63.644
42.846,-30.928,35.441,63.652
42.844,-30.99,35.41,63.66
42.842,-31.053,35.378,63.668
42.84,-31.115,35.346,63.676
42.838,-31.178,35.315,63.684
42.836,-31.24,35.283,63.693
42.834,-31.303,35.252,63.701
42.832,-31.365,35.22,63.709
42.834,-31.295,35.221,63.679
42.835,-31.226,35.222,63.649
42.836,-31.156,35.223,63.62
42.838,-31.086,35.224,63.59
42.839,-31.016,35.225,63.56
42.84,-30.947,35.226,63.53
42.841,-30.877,35.227,63.501
42.843,-30.807,35.228,63.471
42.844,-30.738,35.229,63.441
42.845,-30.668,35.23,63.411
42.847,-30.598,35.231,63.381
42.848,-30.529,35.232,63.352
42.849,-30.459,35.233,63.322
42.85,-30.389,35.234,63.292
42.852,-30.319,35.235,63.262
42.853,-30.25,35.236,63.233
42.854,-30.18,35.237,63.203
42.855,-30.11,35.238,63.173
42.857,-30.041,35.239,63.143
42.858,-29.971,35.24,63.114
42.859,-29.901,35.242,63.084
42.861,-29.832,35.243,63.054
42.862,-29.762,35.244,63.024
42.863,-29.692,35.245,62.994
42.864,-29.622,35.246,62.965
42.866,-29.553,35.247,62.935
42.867,-29.483,35.248,62.905
42.868,-29.413,35.249,62.875
42.869,-29.344,35.25,62.846
42.871,-29.274,35.251,62.816
42.872,-29.204,35.252,62.786
42.873,-29.135,35.253,62.756
42.875,-29.065,35.254,62.727
42.876,-28.995,35.255,62.697
42.877,-28.926,35.256,62.667
42.878,-28.856,35.257,62.637
42.88,-28.786,35.258,62.607
42.881,-28.716,35.259,62.578
42.882,-28.647,35.26,62.548
42.883,-28.577,35.261,62.518
42.885,-28.507,35.262,62.488
42.886,-28.438,35.263,62.459
42.887,-28.368,35.264,62.429
42.889,-28.298,35.265,62.399
42.89,-28.229,35.266,62.369
42.891,-28.159,35.267,62.339
42.892,-28.089,35.268,62.31
42.894,-28.019,35.269,62.28
42.895,-27.95,35.27,62.25
42.896,-27.88,35.271,62.22
42.898,-27.81,35.272,62.191
42.899,-27.741,35.273,62.161
42.9,-27.671,35.274,62.131
42.901,-27.601,35.275,62.101
42.903,-27.531,35.276,62.072
42.904,-27.462,35.277,62.042
42.905,-27.392,35.278,62.012
42.906,-27.322,35.279,61.982
42.908,-27.253,35.28,61.952
42.909,-27.183,35.282,61.923
42.91,-27.113,35.283,61.893
42.912,-27.044,35.284,61.863
42.913,-26.974,35.285,61.833
42.914,-26.904,35.286,61.804
42.915,-26.834,35.287,61.774
42.917,-26.765,35.288,61.744
42.918,-26.695,35.289,61.714
42.919,-26.625,35.29,61.685
42.92,-26.556,35.291,61.655
42.922,-26.486,35.292,61.625
42.923,-26.416,35.293,61.595
42.924,-26.347,35.294,61.565
42.926,-26.277,35.295,61.536
42.927,-26.207,35.296,61.506
42.928,-26.138,35.297,61.476
42.929,-26.068,35.298,61.446
42.931,-25.998,35.299,61.417
42.932,-25.928,35.3,61.387
42.933,-25.859,35.301,61.357
42.935,-25.789,35.302,61.327
42.936,-25.719,35.303,61.297
42.937,-25.65,35.304,61.268
42.938,-25.58,35.305,61.238
42.94,-25.51,35.306,61.208
42.941,-25.441,35.307,61.178
42.942,-25.371,35.308,61.149
42.943,-25.301,35.309,61.119
42.945,-25.231,35.31,61.089
42.946,-25.162,35.311,61.059
42.947,-25.092,35.312,61.03
42.949,-25.022,35.313,61
42.95,-24.953,35.314,60.97
42.951,-24.883,35.315,60.94
42.952,-24.813,35.316,60.91
42.954,-24.744,35.317,60.881
42.955,-24.674,35.318,60.851
42.956,-24.604,35.319,60.821
42.957,-24.534,35.32,60.791
42.959,-24.465,35.321,60.762
42.96,-24.395,35.323,60.732
42.988,-24.375,35.297,60.73
43.016,-24.356,35.271,60.728
43.044,-24.336,35.245,60.726
43.071,-24.316,35.219,60.725
43.099,-24.296,35.193,60.723
43.127,-24.277,35.167,60.721
43.155,-24.257,35.141,60.719
43.183,-24.237,35.115,60.718
43.211,-24.217,35.089,60.716
43.239,-24.198,35.063,60.714
43.266,-24.178,35.037,60.712
43.294,-24.158,35.011,60.71
43.322,-24.139,34.985,60.709
43.35,-24.119,34.96,60.707
43.378,-24.099,34.934,60.705
43.406,-24.079,34.908,60.703
43.433,-24.06,34.882,60.701
43.461,-24.04,34.856,60.7
43.489,-24.02,34.83,60.698
43.517,-24,34.804,60.696
43.545,-23.981,34.778,60.694
43.573,-23.961,34.752,60.692
43.601,-23.941,34.726,60.691
43.628,-23.922,34.7,60.689
43.656,-23.902,34.674,60.687
43.684,-23.882,34.648,60.685
43.712,-23.862,34.623,60.683
43.74,-23.843,34.597,60.682
43.768,-23.823,34.571,60.68
43.796,-23.803,34.545,60.678
43.823,-23.784,34.519,60.676
43.851,-23.764,34.493,60.675
43.879,-23.744,34.467,60.673
43.907,-23.724,34.441,60.671
43.935,-23.705,34.415,60.669
43.963,-23.685,34.389,60.667
43.99,-23.665,34.363,60.666
44.018,-23.645,34.337,60.664
44.046,-23.626,34.311,60.662
44.074,-23.606,34.285,60.66
44.102,-23.586,34.26,60.658
44.13,-23.567,34.234,60.657
44.158,-23.547,34.208,60.655
44.185,-23.527,34.182,60.653
44.213,-23.507,34.156,60.651
44.241,-23.488,34.13,60.649
44.269,-23.468,34.104,60.648
44.297,-23.448,34.078,60.646
44.325,-23.428,34.052,60.644
44.353,-23.409,34.026,60.642
44.38,-23.389,34,60.64
44.408,-23.369,33.974,60.639
44.436,-23.35,33.948,60.637
44.464,-23.33,33.923,60.635
44.492,-23.31,33.897,60.633
44.52,-23.29,33.871,60.632
44.547,-23.271,33.845,60.63
44.575,-23.251,33.819,60.628
44.603,-23.231,33.793,60.626
44.631,-23.212,33.767,60.624
44.659,-23.192,33.741,60.623
44.687,-23.172,33.715,60.621
44.715,-23.152,33.689,60.619
44.742,-23.133,33.663,60.617
44.77,-23.113,33.637,60.615
44.798,-23.093,33.611,60.614
44.826,-23.073,33.586,60.612
44.854,-23.054,33.56,60.61
44.882,-23.034,33.534,60.608
44.91,-23.014,33.508,60.606
44.937,-22.995,33.482,60.605
44.965,-22.975,33.456,60.603
44.993,-22.955,33.43,60.601
45.021,-22.935,33.404,60.599
45.049,-22.916,33.378,60.597
45.077,-22.896,33.352,60.596
45.104,-22.876,33.326,60.594
45.132,-22.856,33.3,60.592
45.16,-22.837,33.274,60.59
45.188,-22.817,33.249,60.589
45.216,-22.797,33.223,60.587
45.244,-22.778,33.197,60.585
45.272,-22.758,33.171,60.583
45.299,-22.738,33.145,60.581
45.327,-22.718,33.119,60.58
45.355,-22.699,33.093,60.578
45.383,-22.679,33.067,60.576
45.411,-22.659,33.041,60.574
45.439,-22.639,33.015,60.572
45.467,-22.62,32.989,60.571
45.494,-22.6,32.963,60.569
45.522,-22.58,32.937,60.567
45.55,-22.561,32.911,60.565
45.578,-22.541,32.886,60.563
45.606,-22.521,32.86,60.562
45.634,-22.501,32.834,60.56
45.661,-22.482,32.808,60.558
45.689,-22.462,32.782,60.556
45.717,-22.442,32.756,60.554
45.745,-22.422,32.73,60.553
45.716,-22.503,32.683,60.543
45.687,-22.583,32.637,60.533
45.658,-22.663,32.59,60.523
45.629,-22.743,32.543,60.513
45.599,-22.824,32.497,60.504
45.57,-22.904,32.45,60.494
45.541,-22.984,32.403,60.484
45.512,-23.064,32.356,60.474
45.483,-23.145,32.31,60.464
45.454,-23.225,32.263,60.455
45.425,-23.305,32.216,60.445
45.396,-23.385,32.17,60.435
45.366,-23.465,32.123,60.425
45.337,-23.546,32.076,60.415
45.308,-23.626,32.029,60.406
45.279,-23.706,31.983,60.396
45.25,-23.786,31.936,60.386
45.221,-23.867,31.889,60.376
45.192,-23.947,31.843,60.366
45.163,-24.027,31.796,60.357
45.133,-24.107,31.749,60.347
45.104,-24.187,31.703,60.337
45.075,-24.268,31.656,60.327
45.046,-24.348,31.609,60.317
45.017,-24.428,31.563,60.308
44.988,-24.508,31.516,60.298
44.959,-24.589,31.469,60.288
44.93,-24.669,31.422,60.278
44.9,-24.749,31.376,60.268
44.871,-24.829,31.329,60.259
44.842,-24.909,31.282,60.249
44.813,-24.99,31.236,60.239
44.784,-25.07,31.189,60.229
44.755,-25.15,31.142,60.219
44.726,-25.23,31.096,60.21
44.697,-25.311,31.049,60.2
44.667,-25.391,31.002,60.19
44.638,-25.471,30.955,60.18
44.609,-25.551,30.909,60.17
44.58,-25.632,30.862,60.161
44.551,-25.712,30.815,60.151
44.522,-25.792,30.769,60.141
44.493,-25.872,30.722,60.131
44.463,-25.952,30.675,60.121
44.434,-26.033,30.629,60.112
44.405,-26.113,30.582,60.102
44.376,-26.193,30.535,60.092
44.347,-26.273,30.488,60.082
44.318,-26.354,30.442,60.072
44.289,-26.434,30.395,60.063
44.26,-26.514,30.348,60.053
44.23,-26.594,30.302,60.043
44.201,-26.674,30.255,60.033
44.172,-26.755,30.208,60.023
44.143,-26.835,30.162,60.014
44.114,-26.915,30.115,60.004
44.085,-26.995,30.068,59.994
44.056,-27.076,30.021,59.984
44.027,-27.156,29.975,59.974
43.998,-27.236,29.928,59.965
43.968,-27.316,29.881,59.955
43.939,-27.396,29.835,59.945
43.91,-27.477,29.788,59.935
43.881,-27.557,29.741,59.925
43.852,-27.637,29.694,59.916
43.823,-27.717,29.648,59.906
43.794,-27.798,29.601,59.896
43.764,-27.878,29.554,59.886
43.735,-27.958,29.508,59.876
43.706,-28.038,29.461,59.867
43.677,-28.118,29.414,59.857
43.648,-28.199,29.368,59.847
43.619,-28.279,29.321,59.837
43.59,-28.359,29.274,59.827
43.561,-28.439,29.227,59.818
43.531,-28.52,29.181,59.808
43.502,-28.6,29.134,59.798
43.473,-28.68,29.087,59.788
43.444,-28.76,29.041,59.778
43.415,-28.84,28.994,59.769
43.386,-28.921,28.947,59.759
43.357,-29.001,28.901,59.749
43.328,-29.081,28.854,59.739
43.298,-29.161,28.807,59.729
43.269,-29.242,28.76,59.72
43.24,-29.322,28.714,59.71
43.211,-29.402,28.667,59.7
43.182,-29.482,28.62,59.69
43.153,-29.563,28.574,59.68
43.124,-29.643,28.527,59.671
43.095,-29.723,28.48,59.661
43.066,-29.803,28.434,59.651
43.036,-29.883,28.387,59.641
43.007,-29.964,28.34,59.631
42.978,-30.044,28.293,59.622
42.949,-30.124,28.247,59.612
42.92,-30.204,28.2,59.602
42.891,-30.285,28.153,59.592
42.862,-30.365,28.107,59.582
42.832,-30.445,28.06,59.573
42.802,-30.408,28.099,59.553
42.772,-30.371,28.139,59.534
42.741,-30.335,28.178,59.515
42.711,-30.298,28.218,59.496
42.681,-30.261,28.257,59.477
42.65,-30.224,28.297,59.458
42.62,-30.187,28.336,59.438
42.59,-30.15,28.376,59.419
42.559,-30.114,28.415,59.4
42.529,-30.077,28.454,59.381
42.498,-30.04,28.494,59.362
42.468,-30.003,28.533,59.343
42.438,-29.966,28.573,59.323
42.407,-29.929,28.612,59.304
42.377,-29.893,28.652,59.285
42.346,-29.856,28.691,59.266
42.316,-29.819,28.731,59.247
42.286,-29.782,28.77,59.228
42.255,-29.745,28.81,59.208
42.225,-29.709,28.849,59.189
42.195,-29.672,28.888,59.17
42.164,-29.635,28.928,59.151
42.134,-29.598,28.967,59.132
42.103,-29.561,29.007,59.113
42.073,-29.524,29.046,59.093
42.043,-29.488,29.086,59.074
42.012,-29.451,29.125,59.055
41.982,-29.414,29.165,59.036
41.952,-29.377,29.204,59.017
41.921,-29.34,29.243,58.998
41.891,-29.303,29.283,58.978
41.861,-29.267,29.322,58.959
41.83,-29.23,29.362,58.94
41.8,-29.193,29.401,58.921
41.769,-29.156,29.441,58.902
41.739,-29.119,29.48,58.883
41.709,-29.082,29.52,58.863
41.678,-29.046,29.559,58.844
41.648,-29.009,29.599,58.825
41.618,-28.972,29.638,58.806
41.587,-28.935,29.677,58.787
41.557,-28.898,29.717,58.768
41.526,-28.862,29.756,58.748
41.496,-28.825,29.796,58.729
41.466,-28.788,29.835,58.71
41.435,-28.751,29.875,58.691
41.405,-28.714,29.914,58.672
41.374,-28.677,29.954,58.653
41.344,-28.641,29.993,58.633
41.314,-28.604,30.032,58.614
41.283,-28.567,30.072,58.595
41.253,-28.53,30.111,58.576
41.223,-28.493,30.151,58.557
41.192,-28.456,30.19,58.537
41.162,-28.42,30.23,58.518
41.132,-28.383,30.269,58.499
41.101,-28.346,30.309,58.48
41.071,-28.309,30.348,58.461
41.04,-28.272,30.388,58.442
41.01,-28.235,30.427,58.422
40.98,-28.199,30.466,58.403
40.949,-28.162,30.506,58.384
40.919,-28.125,30.545,58.365
40.888,-28.088,30.585,58.346
40.858,-28.051,30.624,58.327
40.828,-28.015,30.664,58.307
40.797,-27.978,30.703,58.288
40.767,-27.941,30.743,58.269
40.737,-27.904,30.782,58.25
40.706,-27.867,30.821,58.231
40.676,-27.83,30.861,58.212
40.645,-27.794,30.9,58.192
40.615,-27.757,30.94,58.173
40.585,-27.72,30.979,58.154
40.554,-27.683,31.019,58.135
40.524,-27.646,31.058,58.116
40.494,-27.609,31.098,58.097
40.463,-27.573,31.137,58.077
40.433,-27.536,31.177,58.058
40.403,-27.499,31.216,58.039
40.372,-27.462,31.255,58.02
40.342,-27.425,31.295,58.001
40.311,-27.389,31.334,57.982
40.281,-27.352,31.374,57.962
40.251,-27.315,31.413,57.943
40.22,-27.278,31.453,57.924
40.19,-27.241,31.492,57.905
40.16,-27.204,31.532,57.886
40.129,-27.168,31.571,57.867
40.099,-27.131,31.61,57.847
40.068,-27.094,31.65,57.828
40.038,-27.057,31.689,57.809
40.008,-27.02,31.729,57.79
39.977,-26.983,31.768,57.771
39.947,-26.947,31.808,57.752
39.917,-26.91,31.847,57.732
39.886,-26.873,31.887,57.713
39.856,-26.836,31.926,57.694
39.825,-26.799,31.966,57.675
39.795,-26.762,32.005,57.656
39.744,-26.78,32.016,57.637
39.693,-26.798,32.027,57.618
39.641,-26.816,32.038,57.6
39.59,-26.834,32.048,57.581
39.539,-26.851,32.059,57.562
39.488,-26.869,32.07,57.543
39.436,-26.887,32.081,57.525
39.385,-26.905,32.092,57.506
39.334,-26.922,32.103,57.487
39.283,-26.94,32.114,57.469
39.232,-26.958,32.125,57.45
39.18,-26.976,32.136,57.431
39.129,-26.994,32.146,57.412
39.078,-27.011,32.157,57.394
39.027,-27.029,32.168,57.375
38.975,-27.047,32.179,57.356
38.924,-27.065,32.19,57.338
38.873,-27.082,32.201,57.319
38.822,-27.1,32.212,57.3
38.771,-27.118,32.222,57.281
38.719,-27.136,32.233,57.263
38.668,-27.154,32.244,57.244
38.617,-27.171,32.255,57.225
38.566,-27.189,32.266,57.207
38.514,-27.207,32.277,57.188
38.463,-27.225,32.288,57.169
38.412,-27.242,32.299,57.15
38.361,-27.26,32.31,57.132
38.309,-27.278,32.32,57.113
38.258,-27.296,32.331,57.094
38.207,-27.314,32.342,57.075
38.156,-27.331,32.353,57.057
38.105,-27.349,32.364,57.038
38.053,-27.367,32.375,57.019
38.002,-27.385,32.386,57.001
37.951,-27.402,32.396,56.982
37.9,-27.42,32.407,56.963
37.848,-27.438,32.418,56.944
37.797,-27.456,32.429,56.926
37.746,-27.474,32.44,56.907
37.695,-27.491,32.451,56.888
37.644,-27.509,32.462,56.87
37.592,-27.527,32.473,56.851
37.541,-27.545,32.483,56.832
37.49,-27.562,32.494,56.813
37.439,-27.58,32.505,56.795
37.387,-27.598,32.516,56.776
37.336,-27.616,32.527,56.757
37.285,-27.633,32.538,56.739
37.234,-27.651,32.549,56.72
37.183,-27.669,32.56,56.701
37.131,-27.687,32.57,56.682
37.08,-27.705,32.581,56.664
37.029,-27.722,32.592,56.645
36.978,-27.74,32.603,56.626
36.926,-27.758,32.614,56.607
36.875,-27.776,32.625,56.589
36.824,-27.793,32.636,56.57
36.773,-27.811,32.647,56.551
36.721,-27.829,32.657,56.533
36.67,-27.847,32.668,56.514
36.619,-27.865,32.679,56.495
36.568,-27.882,32.69,56.476
36.517,-27.9,32.701,56.458
36.465,-27.918,32.712,56.439
36.414,-27.936,32.723,56.42
36.363,-27.953,32.734,56.402
36.312,-27.971,32.744,56.383
36.26,-27.989,32.755,56.364
36.209,-28.007,32.766,56.345
36.158,-28.025,32.777,56.327
36.107,-28.042,32.788,56.308
36.056,-28.06,32.799,56.289
36.004,-28.078,32.81,56.27
35.953,-28.096,32.821,56.252
35.902,-28.113,32.831,56.233
35.851,-28.131,32.842,56.214
35.799,-28.149,32.853,56.196
35.748,-28.167,32.864,56.177
35.697,-28.185,32.875,56.158
35.646,-28.202,32.886,56.139
35.595,-28.22,32.897,56.121
35.543,-28.238,32.908,56.102
35.492,-28.256,32.919,56.083
35.441,-28.273,32.929,56.065
35.39,-28.291,32.94,56.046
35.338,-28.309,32.951,56.027
35.287,-28.327,32.962,56.008
35.236,-28.344,32.973,55.99
35.185,-28.362,32.984,55.971
35.134,-28.38,32.995,55.952
35.082,-28.398,33.006,55.934
35.031,-28.416,33.016,55.915
34.98,-28.433,33.027,55.896
34.929,-28.451,33.038,55.877
34.877,-28.469,33.049,55.859
34.826,-28.487,33.06,55.84
34.775,-28.504,33.071,55.821
34.724,-28.522,33.082,55.802
34.672,-28.54,33.093,55.784
34.652,-28.54,33.066,55.755
34.632,-28.54,33.039,55.727
34.612,-28.54,33.012,55.699
34.591,-28.54,32.985,55.67
34.571,-28.54,32.958,55.642
34.551,-28.54,32.931,55.614
34.531,-28.54,32.904,55.586
34.51,-28.54,32.877,55.557
34.49,-28.54,32.85,55.529
34.47,-28.54,32.823,55.501
34.449,-28.54,32.796,55.472
34.429,-28.54,32.769,55.444
34.409,-28.54,32.742,55.416
34.389,-28.54,32.715,55.387
34.368,-28.54,32.688,55.359
34.348,-28.54,32.661,55.331
34.328,-28.54,32.634,55.302
34.308,-28.54,32.607,55.274
34.287,-28.54,32.58,55.246
34.267,-28.539,32.553,55.217
34.247,-28.539,32.526,55.189
34.226,-28.539,32.499,55.161
34.206,-28.539,32.472,55.133
